public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
20020131,Energy,202,-0.048916,-0.032341,0,0.042,0.784,16.681,1.70%,5.177,3.699,5.818,5.667,5.841,6.016,1.331,1.37,0.35,0.272,0.161,0.156,0.113,0.465,0.09,0.187,0.322,0.153,0.188,0.143,0.196,0.168,0.143,0.317,0.658,0.316,0.356,0.034,0.521,0.045,1.2,0.225,0.073,0.245,0.031,1.258,0.341,1.138,0.396,0.088,0.081,0.459,0.778,0.979,0.502,0.259,0.425,4.121,5.594,45.019,0.247,1.434,1.173,0.552,14.174,5.173,5.738,1.142,0.735,6.249,0.099,0,0,0
20020131,Financials,1012,0.029154,-0.012115,0,0.713,0.778,16.002,2.51%,10.592,2.751,11.899,11.888,11.627,11.841,1.525,1.415,0.336,0.042,0.104,0.104,0,0.477,0.101,0.233,0.262,0.101,0.238,0.151,0.025,0.088,0.103,0.376,0.623,0.376,0.65,0,0.276,0.921,0.235,0.034,0.063,0.136,0.283,0.416,0.512,4.463,0.601,0.09,0.077,0.089,56.923,9.322,0.902,0.133,0.901,1.7,1.964,296.064,0.69,1.537,1.397,0.087,13.936,0.067,0.137,1.002,0.57,5.451,0.024,0,0,0.163
20020131,Health Care,752,-0.029141,-0.023718,0,-0.013,0.346,-4.809,0.73%,-2.166,-1.569,-3.831,-3.288,-3.415,-3.478,3.79,3.153,0.357,0.214,-0.114,-0.121,0,0.32,-0.118,-0.062,-0.014,-0.082,-0.122,-0.116,-0.026,-0.077,-0.124,0.042,0.932,0.044,0.099,0.058,0.209,0.608,-0.065,-0.064,0.951,-0.035,0.304,-0.129,0.739,0,0.04,0.123,0.091,0.125,2.313,0.38,0.304,0.07,0.191,-1.68,-1.449,95.655,1.532,3.291,2.693,0.67,3.86,9.177,5.485,1.057,0.874,1.725,0.061,0.116,0,0
20020131,Industrials,784,0.030347,-0.010149,0,0.286,0.835,12.482,1.77%,7.113,5.554,7.26,6.512,9.377,9.6,0.589,1.404,0.38,0.293,0.052,0.052,0.054,0.279,0.015,0.052,0.091,0.084,0.138,0.023,0.106,0.092,0.047,0.257,0.718,0.258,0.373,0.219,0.43,0.54,0.285,0.126,0.079,0.056,0.188,0.423,0.559,1.538,0.329,0.1,0.078,0.312,2.241,1.1,0.538,0.243,0.425,1.671,2.513,80.48,0.17,1.757,1.247,1.115,5.357,9.937,5.99,2.518,1.712,5.376,0.066,0,0,0
20020131,Information Technology,1268,0.038789,0.007852,0,-0.004,0.694,-1.024,0.95%,-1.343,-0.206,-1.851,-1.767,-1.831,-1.836,1.709,1.961,0.349,0.313,-0.192,-0.199,0,0.418,-0.177,-0.121,-0.041,-0.13,-0.156,-0.181,-0.033,-0.124,-0.206,0.008,0.985,0.009,0.041,0.072,0.226,0.517,-0.021,-0.026,1.015,-0.076,0.463,-0.146,0.886,0,0.008,0.17,0.093,0.023,2.847,0.39,0.295,0.03,0.129,-6.231,-4.445,80.319,1.355,2.753,2.377,0.76,4.173,6.991,5.2,1.127,1.013,1.852,0.13,0.147,0,0
20020131,Materials,227,0.028516,0.006414,0.255,0.092,1.019,11.45,1.91%,7.852,5.255,6.465,5.077,8.069,8.152,0.509,1.118,0.361,0.215,0.028,0.028,0.049,0.245,0.009,0.054,0.11,0.062,0.087,0.016,0.099,0.067,0.024,0.4,0.586,0.394,0.52,0.395,0.408,0.443,0.348,0.104,0.025,0.068,0.151,0.52,0.356,3.16,0.586,0.095,0.076,0.426,1.472,1.586,0.616,0.321,0.535,1.297,1.719,79.852,0.08,1.647,0.925,0.879,5.199,8.963,6.84,2.661,1.377,6.426,0.067,0,0,0
20020131,Utilities,123,-0.032746,-0.050071,0.508,0.621,0.856,16.001,4.59%,8.521,7.027,11.032,11.611,10.746,11.151,0.728,1.162,0.367,0.105,0.121,0.12,0.09,0.203,0.053,0.135,0.202,0.09,0.128,0.087,0.107,0.107,0.09,0.542,0.434,0.538,0.694,0.115,0.428,-0.078,0.327,0.071,0.019,0.125,0.185,0.548,0.258,3.864,0.876,0.086,0.07,0.453,1.251,2.815,0.736,0.414,0.65,2.077,2.533,23.68,0.072,0.867,0.687,0.527,25.01,9.193,7.964,1.995,0.836,18.837,0.029,0,0,0
20020228,Communication Services,104,-0.196505,-0.067586,0,-0.002,0.613,-0.336,2.68%,7.552,1.393,-0.248,-0.427,-0.194,-0.194,0.742,0.986,0.393,0.16,-0.108,-0.155,-0.012,0.382,-0.274,-0.079,0.103,-0.054,-0.07,-0.324,0.037,-0.043,-0.113,0.475,0.446,0.488,0.592,0.022,0.416,-0.07,0.066,0.03,0.091,-0.001,0.08,0.29,0.267,1.601,0.599,0.108,0.097,0.578,1.486,1.357,0.66,0.454,0.605,-0.724,-0.496,29.997,0.328,1.296,1.215,0.402,19.357,5.798,6.327,1.174,0.522,2.517,0.11,0,0,0
20020228,Consumer Discretionary,896,0.011316,0.007719,0,0.236,0.709,12.544,1.26%,7.756,5.765,9.526,9.469,10.396,11.036,0.536,1.433,0.38,0.386,0.052,0.046,0.061,0.312,0.015,0.045,0.084,0.079,0.124,0.023,0.109,0.084,0.052,0.253,0.724,0.259,0.382,0.348,0.281,0.55,0.347,0.139,0.075,0.052,0.176,0.452,0.577,1.446,0.313,0.104,0.084,0.306,2.113,1.053,0.537,0.258,0.443,1.726,2.129,82.794,0.174,1.635,0.921,1.345,4.819,10.146,9.263,2.976,1.98,5.949,0.071,0,0.003,0
20020228,Consumer Staples,205,-0.002961,0.040486,0.058,0.866,0.566,15.755,1.79%,8.401,6.588,15.117,14.945,13.857,14.073,0.504,1.732,0.368,0.475,0.108,0.108,0.092,0.341,0.025,0.06,0.088,0.119,0.18,0.041,0.134,0.115,0.099,0.36,0.601,0.369,0.487,0.436,0.312,0.557,0.393,0.155,0.053,0.059,0.132,0.577,0.469,2.221,0.539,0.094,0.074,0.403,1.74,1.28,0.575,0.333,0.509,2.36,3.068,61.489,0.138,1.601,0.789,1.418,5.596,10.84,11.25,3.48,2.154,7.909,0.059,0,0.003,0
20020228,Energy,202,0.023209,0.053517,0,0.093,0.679,18.181,1.55%,6.246,4.039,8.596,9.211,9.609,9.74,1.471,1.423,0.356,0.219,0.118,0.116,0.102,0.432,0.069,0.143,0.29,0.116,0.141,0.109,0.173,0.134,0.109,0.33,0.638,0.332,0.376,0.043,0.49,-0.02,1.046,0.301,0.056,0.198,0.022,1.1,0.316,1.402,0.463,0.083,0.076,0.505,0.778,1.001,0.519,0.271,0.432,3.579,4.222,45.212,0.179,1.261,1.077,0.515,14.334,5.334,5.682,1.047,0.647,6.604,0.118,0,0,0
20020228,Financials,1011,0.007702,-0.011389,0.227,0.857,0.728,16.078,2.48%,11.681,2.495,13.563,13.591,13.313,13.612,1.579,1.417,0.337,0.041,0.104,0.104,0,0.494,0.105,0.24,0.272,0.108,0.188,0.156,0.024,0.085,0.103,0.405,0.587,0.408,0.664,0,0.302,0.932,0.209,0.035,0.064,0.141,0.275,0.293,0.631,5.109,0.682,0.093,0.069,0.092,58.546,9.526,0.905,0.142,0.904,1.685,1.886,293.274,0.459,1.373,1.109,0.085,9.409,0.068,0.134,0.948,0.515,5.176,0.021,0,0,0.174
20020228,Health Care,754,-0.069951,-0.006766,0,-0.002,0.288,-4.121,0.75%,-1.848,-0.815,-2.167,-1.956,-2.09,-2.103,3.509,2.967,0.357,0.225,-0.08,-0.087,0,0.368,-0.106,-0.066,-0.008,-0.079,-0.101,-0.101,-0.027,-0.073,-0.058,0.031,0.937,0.038,0.091,0.061,0.202,0.655,-0.102,-0.032,0.941,-0.028,0.26,-0.142,0.757,0,0.033,0.114,0.081,0.109,2.565,0.358,0.314,0.069,0.176,-1.588,-1.766,102.864,1.513,3.307,2.688,0.665,3.288,9.235,5.694,1.05,0.846,1.593,0.065,0.113,0,0
20020228,Industrials,779,-0.015821,0.031773,0,0.321,0.701,12.699,1.76%,7.755,5.227,10.098,8.857,11.908,12.318,0.587,1.407,0.376,0.297,0.042,0.042,0.052,0.28,0.013,0.048,0.088,0.076,0.124,0.021,0.105,0.084,0.041,0.255,0.721,0.261,0.365,0.197,0.415,0.61,0.325,0.141,0.094,0.053,0.163,0.419,0.547,1.465,0.329,0.104,0.078,0.302,2.242,1.054,0.541,0.235,0.419,1.612,2.574,81.575,0.21,1.77,1.278,1.104,5.393,10.455,6.067,2.443,1.689,4.948,0.077,0,0,0
20020228,Information Technology,1261,-0.122981,-0.140931,0,-0.003,0.481,-1.063,1.00%,-1.314,-0.212,-1.444,-1.417,-1.18,-1.185,1.577,1.78,0.351,0.327,-0.21,-0.215,-0.005,0.427,-0.187,-0.142,-0.045,-0.14,-0.163,-0.193,-0.037,-0.129,-0.183,0.007,0.985,0.008,0.038,0.06,0.227,0.645,-0.023,-0.005,0.968,-0.085,0.462,-0.183,0.89,0,0.007,0.157,0.089,0.018,3.054,0.425,0.324,0.032,0.133,-8.59,-5.297,85.902,1.321,2.65,2.224,0.721,4.067,6.656,5.029,1.154,1.028,1.908,0.144,0.155,0,0
20020228,Materials,225,0.012555,0.044941,0.232,0.168,0.833,12.151,1.80%,8.154,5.628,6.3,3.43,11.132,11.317,0.565,1.241,0.36,0.216,0.022,0.024,0.043,0.242,0.009,0.048,0.108,0.06,0.079,0.017,0.096,0.062,0.018,0.394,0.581,0.391,0.499,0.397,0.381,0.493,0.415,0.118,0.029,0.064,0.112,0.539,0.325,2.887,0.552,0.095,0.077,0.447,1.502,1.548,0.621,0.319,0.518,1.181,1.579,81.407,0.099,1.712,0.96,0.901,5.127,9.285,7.162,2.497,1.348,6.174,0.079,0,0,0
20020228,Utilities,121,-0.015443,-0.01867,0.607,0.775,0.834,15.984,4.62%,8.646,5.897,13.655,14.011,13.069,13.136,0.723,1.118,0.359,0.104,0.117,0.117,0.089,0.198,0.052,0.123,0.197,0.084,0.12,0.079,0.102,0.102,0.085,0.539,0.439,0.535,0.712,0.135,0.477,-0.091,0.305,0.077,0.02,0.125,0.19,0.529,0.279,4.222,0.889,0.087,0.067,0.466,1.23,2.742,0.731,0.428,0.64,2.064,2.399,27.935,0.068,0.837,0.691,0.541,22.746,9.365,7.6,2.078,0.841,17.815,0.034,0,0,0
20020331,Communication Services,103,0.061843,-0.014434,0,-0.002,0.613,-0.315,2.70%,7.879,1.622,-0.442,-0.478,-0.195,-0.195,0.896,1.243,0.393,0.162,-0.114,-0.155,-0.019,0.383,-0.232,-0.066,0.103,-0.051,-0.064,-0.318,0.038,-0.035,-0.113,0.51,0.424,0.51,0.596,0.023,0.421,0.024,0.074,0.021,0.09,0.002,0.079,0.301,0.264,1.68,0.629,0.107,0.096,0.579,1.482,1.366,0.657,0.452,0.598,-0.706,-0.444,29.997,0.351,1.336,1.231,0.403,19.435,5.862,6.287,1.176,0.522,2.517,0.111,0,0,0
20020331,Consumer Discretionary,887,0.081455,0.024308,0,0.328,0.663,13.238,1.22%,7.861,6.164,11.585,11.409,12.739,13.169,0.585,1.539,0.38,0.393,0.051,0.045,0.061,0.312,0.015,0.046,0.085,0.079,0.123,0.022,0.11,0.085,0.052,0.245,0.737,0.252,0.368,0.339,0.281,0.568,0.377,0.145,0.093,0.054,0.159,0.456,0.579,1.402,0.301,0.105,0.084,0.302,2.057,1.023,0.531,0.245,0.427,1.712,2.188,80.536,0.2,1.638,0.961,1.347,4.941,10.635,9.242,2.938,1.996,5.952,0.077,0,0.004,0
20020331,Consumer Staples,204,0.058137,0.037377,0.069,0.936,0.53,16.663,1.73%,8.459,7.006,15.454,15.277,14.056,14.446,0.539,1.825,0.368,0.475,0.108,0.108,0.092,0.34,0.025,0.058,0.087,0.118,0.181,0.041,0.134,0.115,0.095,0.378,0.596,0.388,0.486,0.436,0.311,0.571,0.397,0.155,0.053,0.058,0.132,0.571,0.472,2.237,0.545,0.093,0.072,0.404,1.745,1.28,0.577,0.333,0.51,2.279,3.086,61.101,0.131,1.59,0.803,1.416,5.637,10.86,11.263,3.504,2.148,8.122,0.059,0,0.004,0
20020331,Energy,200,0.140573,0.07749,0,0.089,0.679,20.113,1.46%,6.296,4.717,10.421,10.572,10.954,11.275,1.641,1.642,0.356,0.219,0.118,0.116,0.101,0.425,0.069,0.143,0.29,0.116,0.141,0.107,0.173,0.134,0.107,0.332,0.638,0.332,0.375,0.044,0.489,-0.017,1.022,0.298,0.057,0.198,0.022,1.1,0.316,1.402,0.464,0.084,0.077,0.505,0.777,1.001,0.517,0.271,0.427,3.583,4.222,45.029,0.182,1.261,1.075,0.516,13.936,5.349,5.682,1.038,0.649,6.642,0.115,0,0,0
20020331,Financials,1006,0.054245,0.061361,0.233,0.906,0.726,17.101,2.40%,11.737,2.669,14.192,14.282,13.97,14.185,1.673,1.487,0.337,0.041,0.104,0.104,0,0.494,0.105,0.241,0.273,0.11,0.251,0.157,0.024,0.086,0.103,0.402,0.589,0.404,0.661,0,0.308,0.932,0.209,0.034,0.064,0.141,0.275,0.293,0.631,5.013,0.668,0.093,0.069,0.092,58.314,9.528,0.905,0.141,0.904,1.695,1.945,293.274,0.454,1.373,1.109,0.085,9.353,0.068,0.134,0.947,0.515,5.209,0.021,0,0,0.174
20020331,Health Care,753,0.06301,0.012557,0,-0.004,0.288,-4.212,0.76%,-1.668,-0.827,-2.2,-2.019,-2.062,-2.073,3.75,3.121,0.357,0.23,-0.078,-0.085,0,0.368,-0.104,-0.056,-0.001,-0.076,-0.095,-0.099,-0.02,-0.07,-0.057,0.03,0.937,0.036,0.09,0.061,0.204,0.663,-0.092,-0.031,0.942,-0.02,0.262,-0.104,0.761,0,0.032,0.113,0.081,0.108,2.578,0.358,0.312,0.066,0.171,-1.567,-1.619,100.808,1.512,3.313,2.7,0.666,3.338,9.235,5.703,1.049,0.84,1.593,0.064,0.113,0,0
20020331,Industrials,774,0.089619,0.025474,0,0.334,0.691,13.631,1.59%,7.726,5.888,11.659,8.983,12.671,12.973,0.637,1.572,0.376,0.296,0.042,0.042,0.051,0.28,0.013,0.048,0.088,0.075,0.124,0.021,0.105,0.083,0.04,0.249,0.72,0.259,0.363,0.196,0.416,0.606,0.327,0.142,0.093,0.053,0.166,0.42,0.547,1.424,0.316,0.102,0.077,0.3,2.226,1.054,0.54,0.234,0.417,1.607,2.564,81.813,0.211,1.766,1.283,1.106,5.395,10.529,6.07,2.439,1.687,4.946,0.078,0,0,0
20020331,Information Technology,1249,0.111415,0.075942,0,-0.004,0.472,-1.117,1.00%,-1.337,-0.179,-1.676,-1.624,-1.299,-1.303,1.813,1.989,0.35,0.33,-0.211,-0.214,-0.006,0.433,-0.183,-0.134,-0.044,-0.14,-0.166,-0.19,-0.037,-0.132,-0.182,0.007,0.985,0.009,0.041,0.058,0.229,0.65,-0.009,-0.006,0.967,-0.082,0.462,-0.171,0.89,0,0.007,0.156,0.088,0.018,3.054,0.427,0.323,0.032,0.131,-8.808,-5.297,85.785,1.32,2.66,2.224,0.718,4.072,6.62,5.052,1.154,1.028,1.923,0.143,0.155,0,0
20020331,Materials,225,0.109024,0.04712,0.243,0.176,0.846,13.431,1.66%,8.191,6.241,7.238,5.35,11.522,11.522,0.597,1.274,0.36,0.216,0.025,0.025,0.043,0.245,0.009,0.048,0.108,0.059,0.079,0.018,0.096,0.062,0.018,0.397,0.581,0.394,0.5,0.4,0.382,0.498,0.422,0.117,0.029,0.064,0.113,0.538,0.332,2.889,0.558,0.094,0.076,0.446,1.495,1.548,0.621,0.319,0.527,1.213,1.523,81.407,0.099,1.712,0.96,0.896,5.074,9.225,7.157,2.529,1.348,6.174,0.078,0,0,0
20020331,Utilities,121,0.091849,0.111881,0.607,0.838,0.834,17.194,4.35%,8.646,6.468,14.072,14.394,13.798,13.84,0.786,1.216,0.359,0.104,0.117,0.116,0.089,0.198,0.052,0.125,0.197,0.084,0.12,0.079,0.102,0.102,0.085,0.539,0.439,0.535,0.712,0.135,0.477,-0.091,0.305,0.077,0.02,0.125,0.19,0.529,0.279,4.222,0.889,0.086,0.067,0.466,1.23,2.742,0.731,0.428,0.64,2.064,2.399,28.476,0.068,0.837,0.689,0.541,22.746,9.365,7.6,2.078,0.841,17.815,0.034,0,0,0
20020430,Communication Services,101,-0.073913,-0.151729,0,-0.002,0.613,-0.272,2.64%,7.879,1.733,-0.359,-0.396,-0.223,-0.223,0.868,1.065,0.393,0.162,-0.102,-0.155,-0.015,0.383,-0.232,-0.061,0.113,-0.037,-0.064,-0.318,0.044,-0.032,-0.113,0.514,0.409,0.522,0.6,0.024,0.403,0.009,0.095,0.021,0.092,0.005,0.078,0.309,0.257,1.68,0.629,0.104,0.095,0.589,1.443,1.366,0.655,0.452,0.597,-0.683,-0.383,29.45,0.386,1.39,1.291,0.401,19.28,5.862,6.287,1.163,0.519,2.49,0.11,0,0,0
20020430,Consumer Discretionary,882,0.057143,-0.028608,0,0.353,0.65,14.857,1.23%,7.932,6.747,12.651,12.268,13.854,14.505,0.633,1.681,0.379,0.397,0.053,0.046,0.063,0.313,0.015,0.046,0.086,0.081,0.124,0.023,0.111,0.087,0.052,0.246,0.735,0.252,0.368,0.334,0.278,0.578,0.383,0.148,0.093,0.054,0.152,0.466,0.579,1.419,0.303,0.105,0.084,0.302,2.119,1.041,0.533,0.245,0.427,1.717,2.191,79.932,0.207,1.638,0.974,1.348,5.006,10.592,9.366,2.938,2.025,5.92,0.078,0,0.004,0
20020430,Consumer Staples,206,0.04858,0.017452,0.047,0.925,0.542,17.383,1.68%,8.373,7.381,16.905,16.314,15.453,15.794,0.571,1.967,0.368,0.474,0.109,0.109,0.093,0.338,0.025,0.058,0.087,0.118,0.18,0.041,0.135,0.115,0.098,0.367,0.596,0.378,0.485,0.435,0.312,0.562,0.409,0.155,0.053,0.058,0.122,0.571,0.466,2.274,0.542,0.091,0.072,0.405,1.764,1.28,0.573,0.323,0.512,2.328,3.086,58.588,0.142,1.617,0.818,1.416,5.821,10.965,11.479,3.457,2.154,8.015,0.059,0,0.004,0
20020430,Energy,198,0.01918,-0.038628,0,0.094,0.679,20.653,1.56%,6.285,4.64,10.432,10.456,10.936,11.133,1.657,1.698,0.356,0.217,0.119,0.116,0.101,0.425,0.071,0.146,0.29,0.116,0.141,0.109,0.173,0.135,0.11,0.33,0.638,0.33,0.375,0.043,0.489,-0.017,1.046,0.298,0.058,0.198,0.021,1.117,0.316,1.399,0.46,0.084,0.077,0.505,0.777,0.987,0.514,0.271,0.421,3.595,4.259,44.847,0.182,1.261,1.077,0.516,14.267,5.349,5.682,1.025,0.642,6.604,0.115,0,0,0
20020430,Financials,997,0.05462,-0.014303,0.234,0.959,0.726,17.787,2.25%,11.738,2.832,15.073,15.184,14.762,15.077,1.746,1.578,0.336,0.041,0.104,0.104,0,0.495,0.106,0.241,0.273,0.11,0.251,0.157,0.024,0.086,0.103,0.401,0.59,0.403,0.657,0,0.308,0.932,0.209,0.035,0.064,0.142,0.275,0.293,0.631,5.005,0.666,0.093,0.069,0.092,58.314,9.532,0.905,0.14,0.904,1.747,2.02,292.2,0.454,1.373,1.109,0.085,9.336,0.068,0.134,0.947,0.515,5.209,0.021,0,0,0.174
20020430,Health Care,751,-0.050691,-0.060086,0,-0.002,0.289,-3.822,0.99%,-1.633,-0.671,-1.764,-1.667,-1.759,-1.79,3.387,2.968,0.358,0.229,-0.075,-0.084,0,0.362,-0.105,-0.056,0.001,-0.077,-0.092,-0.1,-0.02,-0.07,-0.053,0.03,0.937,0.036,0.088,0.061,0.202,0.661,-0.094,-0.032,0.969,-0.022,0.255,-0.104,0.761,0,0.032,0.112,0.081,0.108,2.574,0.355,0.31,0.065,0.163,-1.732,-1.673,99.998,1.514,3.333,2.703,0.663,3.394,9.232,5.703,1.048,0.839,1.601,0.064,0.113,0,0
20020430,Industrials,767,0.014168,-0.055412,0,0.376,0.691,14.579,1.60%,7.804,5.993,11.799,9.523,12.895,13.303,0.664,1.625,0.376,0.295,0.042,0.041,0.051,0.282,0.013,0.049,0.089,0.076,0.124,0.021,0.105,0.084,0.039,0.247,0.72,0.254,0.36,0.196,0.416,0.609,0.328,0.145,0.094,0.055,0.164,0.427,0.546,1.496,0.311,0.1,0.077,0.304,2.222,1.047,0.539,0.233,0.416,1.598,2.564,82.463,0.214,1.77,1.287,1.106,5.394,10.504,6.084,2.439,1.663,4.947,0.078,0,0,0
20020430,Information Technology,1245,-0.070412,-0.119861,0,-0.003,0.472,-1.053,1.06%,-1.351,-0.078,-1.461,-1.432,-1.167,-1.171,1.628,1.805,0.35,0.329,-0.198,-0.211,-0.004,0.431,-0.179,-0.132,-0.044,-0.139,-0.161,-0.188,-0.035,-0.128,-0.177,0.007,0.985,0.009,0.039,0.06,0.229,0.654,-0.005,-0.004,0.975,-0.084,0.462,-0.159,0.889,0,0.007,0.153,0.087,0.019,3.012,0.427,0.323,0.032,0.13,-8.089,-5.197,86.033,1.32,2.663,2.224,0.717,4.074,6.631,5.078,1.157,1.028,1.919,0.144,0.155,0,0
20020430,Materials,224,0.015429,-0.043973,0.232,0.203,0.832,14.54,1.71%,8.058,6.35,6.876,3.857,11.794,11.888,0.629,1.345,0.36,0.217,0.023,0.024,0.042,0.249,0.009,0.047,0.109,0.06,0.08,0.018,0.097,0.062,0.018,0.395,0.581,0.393,0.497,0.401,0.381,0.509,0.43,0.117,0.032,0.062,0.116,0.533,0.328,2.888,0.563,0.093,0.076,0.446,1.501,1.545,0.616,0.319,0.527,1.159,1.582,81.746,0.101,1.708,0.96,0.892,5.068,9.209,7.12,2.494,1.349,6.165,0.078,0,0,0
20020430,Utilities,120,0.00317,-0.01588,0.607,0.787,0.834,17.294,4.26%,8.64,6.373,14.727,15.053,13.666,13.837,0.773,1.268,0.36,0.104,0.117,0.117,0.089,0.198,0.052,0.126,0.197,0.084,0.12,0.081,0.102,0.102,0.085,0.54,0.439,0.535,0.714,0.136,0.476,-0.091,0.305,0.077,0.02,0.127,0.189,0.532,0.279,4.217,0.891,0.085,0.068,0.467,1.225,2.753,0.732,0.429,0.64,2.066,2.435,27.935,0.067,0.837,0.681,0.543,22.722,9.366,7.685,2.084,0.841,17.815,0.034,0,0,0
20020531,Communication Services,96,-0.060629,0.031129,0.015,-0.006,0.665,-0.474,2.69%,7.672,1.636,-0.935,-0.729,-0.529,-0.529,0.87,1.222,0.392,0.162,-0.054,-0.137,-0.017,0.428,-0.217,-0.038,0.12,-0.02,-0.028,-0.274,0.047,-0.021,-0.241,0.517,0.423,0.516,0.58,0.023,0.427,0.041,0.128,0.033,0.097,-0.044,0.072,0.303,0.256,1.467,0.897,0.099,0.085,0.603,1.4,1.503,0.639,0.432,0.59,-0.683,-0.332,32.945,0.552,1.595,1.41,0.405,18.928,5.964,6.278,1.182,0.523,2.869,0.129,0,0,0
20020531,Consumer Discretionary,882,0.001757,-0.004945,0,0.249,0.59,13.662,1.21%,7.936,6.833,11.589,8.718,12.329,12.791,0.618,1.665,0.378,0.397,0.055,0.052,0.059,0.311,0.016,0.048,0.088,0.086,0.129,0.025,0.111,0.088,0.056,0.261,0.718,0.263,0.374,0.341,0.288,0.571,0.408,0.151,0.083,0.054,0.179,0.461,0.579,1.467,0.326,0.101,0.081,0.314,2.139,1.069,0.533,0.251,0.434,1.895,2.508,74.419,0.21,1.65,0.97,1.342,4.883,10.174,9.089,2.921,2.01,5.799,0.076,0,0.005,0
20020531,Consumer Staples,205,0.020416,0.009182,0.09,0.548,0.529,17.242,1.74%,8.225,7.997,14.207,14.138,13.043,13.563,0.617,1.887,0.368,0.455,0.108,0.108,0.091,0.337,0.025,0.058,0.088,0.114,0.175,0.04,0.141,0.128,0.097,0.387,0.592,0.387,0.493,0.442,0.323,0.59,0.4,0.155,0.057,0.06,0.138,0.573,0.467,2.227,0.557,0.084,0.069,0.395,1.763,1.305,0.57,0.333,0.511,2.538,3.518,59.172,0.139,1.592,0.781,1.381,5.763,10.717,10.611,3.498,2.128,8.298,0.059,0,0.005,0
20020531,Energy,199,-0.056597,-0.009309,0,0.038,0.619,17.563,1.47%,7.323,5.552,7.552,7.33,8.192,8.52,1.749,1.621,0.356,0.193,0.074,0.071,0.059,0.399,0.045,0.103,0.25,0.072,0.084,0.073,0.142,0.079,0.062,0.32,0.65,0.318,0.358,0.042,0.492,-0.27,0.861,0.298,0.064,0.176,0.035,0.945,0.321,1.685,0.423,0.077,0.071,0.489,0.762,0.938,0.501,0.267,0.414,2.741,2.744,47.073,0.217,1.265,1.137,0.416,13.883,5.117,5.154,0.91,0.577,5.916,0.102,0,0,0
20020531,Financials,995,0.016925,0.000107,0,0.703,0.678,17.546,2.29%,11.256,3.109,12.757,12.477,12.525,12.764,1.771,1.558,0.336,0.043,0.105,0.105,0,0.515,0.112,0.253,0.287,0.136,0.306,0.168,0.025,0.088,0.105,0.405,0.597,0.403,0.654,0,0.307,0.932,0.255,0.034,0.065,0.147,0.254,0.385,0.532,4.649,0.681,0.083,0.064,0.092,57.993,9.461,0.904,0.135,0.903,1.794,2.122,280.601,0.516,1.547,1.478,0.081,9.437,0.054,0.128,0.938,0.511,5.411,0.01,0,0,0.175
20020531,Health Care,750,-0.037229,-0.023503,0,0,0.321,-2.746,0.78%,-1.237,-0.992,-2.258,-2.194,-2.228,-2.228,3.228,2.88,0.35,0.235,-0.065,-0.075,0,0.34,-0.089,-0.047,0.003,-0.077,-0.084,-0.097,-0.017,-0.054,-0.077,0.043,0.915,0.048,0.099,0.062,0.198,0.661,-0.149,-0.032,0.947,-0.019,0.269,-0.087,0.739,0,0.043,0.113,0.08,0.127,2.468,0.395,0.309,0.075,0.192,-1.963,-1.098,91.115,1.542,3.298,2.606,0.649,3.732,8.927,5.63,1.088,0.86,1.706,0.06,0.111,0,0
20020531,Industrials,765,-0.02944,-0.00848,0,0.271,0.619,13.682,1.58%,8.064,6.095,8.792,4.83,10.324,10.729,0.644,1.592,0.375,0.287,0.037,0.036,0.046,0.274,0.014,0.048,0.087,0.074,0.123,0.022,0.099,0.079,0.034,0.252,0.72,0.254,0.364,0.207,0.421,0.633,0.327,0.146,0.09,0.056,0.189,0.4,0.551,1.519,0.322,0.096,0.073,0.312,2.194,1.076,0.541,0.233,0.418,1.748,2.588,82.475,0.209,1.726,1.264,1.076,5.51,10.049,6.069,2.395,1.649,5.092,0.079,0,0,0
